edge_id,length_m,infra_type,current_comfort,upgrade_cost_est,priority_category,is_candidate,population_density,comfort_gap,bixi_station_count,bixi_trip_demand,combined_demand_score,distance_to_rev,is_rev_connector,connectivity_priority,priority_with_connectivity
9cd97981d756bf7006e193ec86bed446,290.3,bande cyclable,3,580600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
edcb19a072df4a6bd4dbb15988a2c6ea,110.2,chaussée désignée,2,440800.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
68731d101b4e332a410d1ec2ee81787b,320.5,bande cyclable,3,641000.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
4a6a46f56c9ee6da9f6dc40ec29d6359,135.1,bande cyclable,3,270200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
a357524e6c6878e03dcd4d09edd70d7f,12.0,bande cyclable,3,24000.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,65.88565719386108,True,0.18311182746581595,high_priority_connector
c1a1308ed6bc4f244b7faa2062a51000,48.5,bande cyclable,3,97000.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
2aa3dcbe2468621224853404dfaa2040,259.6,piste cyclable sur rue,4,389400.00000000006,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
aa05debde2ab8a68dc7cfccadd471978,181.0,chaussée désignée,2,724000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
5a513ec027115215fe06ae171988b974,139.0,chaussée désignée,2,556000.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
9f07270afe173de15eb76175f848bfa0,263.2,chaussée désignée,2,1052800.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,68.98586903418821,True,0.18266970092883905,transformative_connector
1c3ef5693eba1be15cadf015b5f90003,83.7,piste cyclable sur rue,4,125550.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
dd1387cc524472511373afd07be6f8a5,22.599999999999998,chaussée désignée,2,90399.99999999999,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
203bc70746c04cfb0a50c4e846125003,35.6,piste cyclable sur rue,4,53400.0,medium_priority,True,4828.27759975899,1,1,32055,0.5406349345603809,0.0,True,0.9081814532742166,medium_priority_connector
aec7b6b6aef98bea7a995b57566ca1fc,58.8,bande cyclable,3,117600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,89.44920907190627,True,0.18051165860424048,high_priority_connector
2ed241f251353023124c5dfaf1e3c467,179.0,piste cyclable sur rue,4,268500.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,88.01693297189279,True,0.18063041251348377,medium_priority_connector
42c7d0b896169d1dd1dcf80aebce08ba,76.2,piste cyclable sur rue,4,114300.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
f1668bfb6fcbac4b1ca389a2ba453384,187.20000000000002,chaussée désignée,2,748800.0000000001,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
8763406df06ca071d1faecf2d52def69,320.2,chaussée désignée,2,1280800.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
fca08800fdeaf3ff96daddaed6e0cb70,71.8,piste cyclable sur rue,4,107700.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,68.90509155264652,True,0.1826807231649646,medium_priority_connector
689bc92864b99dcbb0b41b864871dc69,265.7,bande cyclable,3,531400.0,high_priority,True,4828.27759975899,2,1,8399,0.4287430298848166,86.54923902648602,True,0.19843654044766978,high_priority_connector
121268db865f16999b55614bb8252422,156.4,piste cyclable sur rue,4,234600.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
d90199639931eaf6585de54cff2a00f1,65.0,bande cyclable,3,130000.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,67.8570584742308,True,0.18282607358319733,high_priority_connector
80ca1b598f2fd1ff4fa0e28a63a1e230,284.3,chaussée désignée,2,1137200.0,transformative,True,4828.27759975899,3,1,24103,0.5030223024171577,0.0,True,0.8914420089263918,transformative_connector
585fa856712855d70ad0bdefe9d433f6,210.79999999999998,bande cyclable,3,421599.99999999994,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,82.36207732841761,True,0.18113913266096732,high_priority_connector
63b7015652358d0af38daa54464458a6,12.1,bande cyclable,3,24200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,81.40376837396624,True,0.18123226242776436,high_priority_connector
76cabb4c0b70c510f42bf52709691678,72.9,piste cyclable sur rue,4,109350.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
39ebc5f0bb13b057ca52cb748d9a48af,53.8,piste cyclable sur rue,4,80700.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
